Date,NVDA,JPM,AMZN,LLY,XOM,^GSPC
2025-03-19,117.22435760498047,232.0671844482422,195.5399932861328,828.2434692382812,110.1111068725586,5675.2900390625
2025-03-20,118.2318115234375,231.97010803222656,194.9499969482422,833.745361328125,110.57862091064453,5662.89013671875
2025-03-21,117.4039077758789,234.51296997070312,196.2100067138672,828.7977294921875,110.19698333740234,5667.56005859375
2025-03-24,121.1045913696289,240.75357055664062,203.25999450683594,855.8414916992188,110.48320770263672,5767.56982421875
2025-03-25,120.38639068603516,243.73316955566406,205.7100067138672,843.4227905273438,111.23693084716797,5776.64990234375
2025-03-26,113.47382354736328,243.6361083984375,201.1300048828125,818.1008911132812,112.83979797363281,5712.2001953125
2025-03-27,111.14968872070312,240.8118133544922,201.36000061035156,813.064208984375,112.47725677490234,5693.31005859375
2025-03-28,109.39411926269531,235.69703674316406,192.72000122070312,813.8954467773438,112.32460021972656,5580.93994140625
2025-03-31,108.10735321044922,238.07485961914062,190.25999450683594,817.259765625,113.46949768066406,5611.85009765625
2025-04-01,109.8729019165039,236.48318481445312,192.1699981689453,796.7963256835938,113.57444763183594,5633.06982421875
2025-04-02,110.14221954345703,238.57958984375,196.00999450683594,809.6502685546875,113.22142791748047,5670.97021484375
2025-04-03,101.54391479492188,221.95411682128906,178.41000366210938,780.8255004882812,107.26793670654297,5396.52001953125
2025-04-04,94.07275390625,205.3434295654297,171.0,730.4783325195312,99.54936981201172,5074.080078125
2025-04-07,97.39437866210938,209.40577697753906,175.25999450683594,716.1499633789062,98.21365356445312,5062.25
2025-04-08,96.05774688720703,211.77870178222656,170.66000366210938,718.6336669921875,96.1432876586914,4982.77001953125
2025-04-09,114.04238891601562,228.83859252929688,191.10000610351562,745.8159790039062,100.94235229492188,5456.89990234375
2025-04-10,107.29940032958984,221.7783203125,181.22000122070312,713.3594360351562,95.34186553955078,5268.0498046875
2025-04-11,110.65094757080078,230.6549072265625,184.8699951171875,724.7390747070312,98.40447235107422,5363.35986328125
2025-04-14,110.4314956665039,229.2096710205078,182.1199951171875,746.4492797851562,98.64299774169922,5405.97021484375
